 0.49084, 0.57134, 0.57217, 0.57417, 0.57733, 0.58103, 0.58418, 0.58914, 0.59445, 0.60057, 0.6078, 0.61559, 0.6237, 0.6316, 0.63967, 0.64229, 0.64037, 0.63311, 0.62511, 0.61807, 0.60948, 0.60407, 0.5983, 0.59372, 0.58877, 0.58573, 0.58249, 0.57977, 0.57895, 0.57703, 0.5768
 0.49084, 0.58796, 0.5918, 0.59377, 0.59574, 0.60019, 0.60444, 0.60853, 0.61423, 0.62155, 0.62793, 0.63589, 0.64395, 0.6528, 0.65929, 0.66236, 0.66061, 0.65351, 0.64573, 0.63778, 0.63029, 0.6241, 0.61813, 0.61286, 0.60774, 0.60482, 0.60188, 0.59937, 0.59672, 0.59543, 0.59509
 0.49084, 0.58889, 0.59129, 0.59341, 0.59657, 0.60057, 0.60371, 0.60859, 0.61446, 0.62159, 0.62821, 0.63527, 0.64365, 0.65289, 0.65954, 0.66373, 0.66158, 0.65376, 0.64565, 0.63925, 0.63198, 0.6251, 0.61917, 0.6141, 0.60998, 0.60571, 0.60242, 0.59906, 0.59801, 0.59666, 0.59728
 0.49084, 0.5908, 0.59155, 0.59428, 0.5969, 0.60005, 0.60374, 0.60961, 0.614, 0.62042, 0.62784, 0.63591, 0.64421, 0.65319, 0.66063, 0.66446, 0.66222, 0.65531, 0.64862, 0.64085, 0.6335, 0.627, 0.62072, 0.61614, 0.61203, 0.60794, 0.60404, 0.60151, 0.60082, 0.59878, 0.59867
 0.49084, 0.59047, 0.5922, 0.59349, 0.59725, 0.59945, 0.60512, 0.60895, 0.61578, 0.62133, 0.62775, 0.63539, 0.64372, 0.65329, 0.66184, 0.66461, 0.66465, 0.65759, 0.64974, 0.64241, 0.63582, 0.62973, 0.62341, 0.61846, 0.61376, 0.60937, 0.60691, 0.60429, 0.60313, 0.60221, 0.60164
 0.49084, 0.59055, 0.59153, 0.59412, 0.5958, 0.60112, 0.60429, 0.60861, 0.61426, 0.6216, 0.62844, 0.63582, 0.64416, 0.65263, 0.66113, 0.66569, 0.66631, 0.66078, 0.6536, 0.64556, 0.63781, 0.63197, 0.62687, 0.62198, 0.61635, 0.61354, 0.61054, 0.60794, 0.60574, 0.6048, 0.60496
 0.49084, 0.58985, 0.5906, 0.59443, 0.59679, 0.60121, 0.60414, 0.60866, 0.61481, 0.62077, 0.62734, 0.63658, 0.64423, 0.65216, 0.66153, 0.6669, 0.66767, 0.66365, 0.65681, 0.64928, 0.64251, 0.63565, 0.63051, 0.62514, 0.62065, 0.61676, 0.61391, 0.61159, 0.61, 0.60959, 0.60842
 0.49084, 0.59197, 0.59252, 0.5945, 0.59637, 0.60048, 0.60491, 0.60882, 0.61565, 0.61992, 0.62846, 0.63529, 0.64421, 0.65395, 0.66309, 0.66831, 0.67068, 0.66748, 0.65959, 0.65209, 0.64698, 0.64016, 0.63442, 0.63027, 0.62552, 0.62156, 0.61934, 0.61658, 0.61557, 0.61352, 0.61344
 0.49084, 0.59114, 0.59252, 0.59405, 0.59713, 0.60087, 0.60496, 0.60876, 0.61473, 0.62151, 0.62792, 0.63691, 0.64374, 0.65299, 0.66195, 0.66971, 0.67326, 0.67114, 0.66379, 0.65751, 0.6504, 0.6454, 0.63951, 0.6341, 0.63078, 0.62641, 0.62434, 0.62203, 0.61942, 0.61931, 0.61976
 0.49084, 0.59091, 0.59211, 0.59408, 0.59594, 0.60012, 0.60488, 0.60901, 0.61466, 0.62187, 0.62771, 0.63569, 0.64501, 0.65352, 0.66277, 0.67046, 0.67493, 0.67463, 0.66851, 0.66201, 0.65605, 0.65083, 0.64556, 0.64074, 0.6367, 0.63336, 0.63008, 0.62833, 0.62606, 0.62499, 0.6255
